nama_tempat,user,review,rating
Unknown,Billy PN,Lokasi yang selalu asik dan menyenangkan jika  deadline menyerang. WiFi super kenceng (asal gak rame),5
Unknown,ian go,Parkiran ok. Harga standart. Bersih. Ada tmpt main anak2. Cukup ok.,5
Unknown,Eyien Imami,"lokasi tengah kota,  menerapkan sosial distancing dan pengecekan suhu tubuh sblum masuk tempat makan.",4
Unknown,Robby Uita,"Buka 24 jam, lokasi persis di bundaran Mayjend. Salah satu tempat makan pilihan bila tengah malam.",3
Unknown,Irwan Lidah,Tempatnya strategis di pojok menyediakan ayam kentang dan beberapa minuman,4
Unknown,Lowe Gule,Tempatnya cukup pewe. Standard McDonald's. Mungkin bagi yang mau kumpul dan makan bareng bisa ke sini. Dia tempatnya 2 lantai.,4
Unknown,Dicky Julian,Jual produk ayam kentaki ( KFC),5
Unknown,Roda Dan Roti,Letaknya strategis karena dekat komplek sekolahan. Sayang parkir sedikit lahannya,5
Unknown,Local Guides Reviewer,"kalo mau exile ngerjain tugas atau apapun itu, ada baiknya naik ke lantai 2 dan mengasingkan diri disana",4
Unknown,Harsono Budi Prasetyo,McD memang paling top untuk variant menunya dah. Paling favorit sama hot spicy chicken nya...,5
Unknown,Sumadi.kanwil Sumadi,Tempatnya sangat bagus dan ngk rugi kalo kesana udaranya sngat sejuk,5
Unknown,nenek betul,Pelayanan baik cuma toiletnya kurang bersih. Tempat parkir juga kurang nyaman.,5
Unknown,Tomo Putra,Tempat bagus untuk nongkrong dan kerja tugas cuma terkadang sering ramai banget,5
Unknown,Sugar Look,Tempatnya besar juga enak buat nongkrong malam,5
Unknown,Yoni Oktosan,Tempatnya nyaman buat ketemuan & lokasi strategis tengah kota,5
Unknown,Ayu Indrawati,Tempatnya bagus dan bersihh..  Suka kesana tempatnya jga dekat dr rumah,5
Unknown,Martini Rahayu,"Sebagai Driver Ojol sy merasa sangat terbantu krn pelayanan cepat sehingga Customer sy puas, 😊😚👍👍❤ …",5
Unknown,Retno Palupi,Pesanan harus diperiksa dulu... Aku dua kali kejadian selalu kurang satu... Aku suka burgernya...,4
Unknown,Surya Islam,"Semoga corona cepat berlalu , spy bisa nongkrong 24 jam lagi. Aamiin

🙏 …",5
Unknown,Harnomo Triswantono,Pintu IN harusnya ditambah tulisan utk jalur khusus arah DRIVE THRU,5
Unknown,Riyanto Yusuf,"Restoran fastfood menyediakan burger, ayam, ice cream, soda, waffle, dll. Pembayaran dapat memakai gopay, cash, debit/kredit, tersedia toilet dan dine in",4
Unknown,Rebecca Maria Diharja,"Teknik pemesanannya baru dan modern. Cukup dibuat bingung, tp rasa tetap enak.",4
Unknown,Zul Aoi,"Cukup baik dalam pelayanan, hanya saja akses parkir dan drivetru yang cukup sulit",5
Unknown,IQBAL,"pelayanan cepat, teratur cuma sayangnya di sediakan tempat merokok, harusnya dilarang merokok",4
Unknown,Dieky Ofel,Tempat yang sangat nyaman untuk makan dan bersantai. Ada arena khusus bermain anak anak. Free wifi.,5
Unknown,Muhammad Saiful,cepattt pelayanan ramah,5
Unknown,Dirman Felani,Tempat strategis tengaj kota buat santai juga ciamik pokoknya siip deh......,5
Unknown,Kholifatus Saadah,mudah dijangkau dan menyenangkan. parkir luas. dekat dengan beberapa tempat lain,5
Unknown,Dinah Afifah,karena kalo siang biasanya sepi jadi tenang banget enak buat nyantai,5
Unknown,Suherman Yacob,Bagus banget tempatnya...cocok buat nongkrong anak² sekolah,5
Unknown,Lucky Aroma,Enak bwt nongkrong muda-mudi... Sayang skrg tmpat mainan anaknya sudah tidak ada,4
Unknown,Dimas .arifr,"Harus lebih di perhatikan permintaan pelanggan yaa, jgn yg sebelumnya, dan harusnya lebih cepat",3
Unknown,Andre Kurniawan,Nyaman sekali dan pelayananya enak dan ramah mantap bgt...,5
Unknown,Dita Yanuar Rizkiya,"Pelayanannya bagus
Custamer disuruh duduk setelah memesan
Tidak disuru menunggu di dpn kasir",5
Unknown,Yoseph Himawan,"Lumayan dapat promo GO-PAY, diskon 50%. Paket panas spesial cuman 22rb",5
Unknown,Julanita Linasari,Selalu jadi andalan ketika lapar dan malam hari. Menunya selalu enak dan tersedia,5
Unknown,budi gunawan,Setiap pembelian di kenakan biaya take away dan harga promo tidak beda dengan harga non promo.,1
Unknown,Josephine Alden Kurniawan,Pengalaman ta terlupakan pesan Ice cone via drive thru... Makan ice cone dapat bonus kertas bungkus cone di dalam ice cream,4
Unknown,Aswin Burhanudin,"Bisa dibilang lumayanlah utk budget lumayan tebel, klo pas pasan ya beli mc flurry aja hehe",4
Unknown,djuni wati,Tempatnya sangat strategis dan mudah dijangkau dng lalulintas dari arah manapun.,4
Unknown,Choirul Anwar,"Parkiran terbatas, baiknya datang lebih awal supaya dpt tempat parkir",4
Unknown,O Hans Darius,"TIDAK BISA REQUEST AYAM..
Kita ini bayar, bukan minta gratis..
Request dada tulang, dikasi sayap kecil..",1
Unknown,Yoda Prakoso,Tolong anaknya siapa ini.. gini kok gak ditegur sama petugasnya.. emaknya sibuk mainan hp 😌 …,4
Unknown,Nita Susanti,Enak banget tempatnya buat kumpul2 bareng keluarga ataupun teman,5
Unknown,Rudy Kurnianto,Dgn tehnologi terbarukan blm diimbangi dgn karyawan yg terampil...perlu kerja banter lg,2
Unknown,Sonny Triwidijanto,Enak buat ketemu temen/client... Sayang tempat parkirnya terbatas,5
Unknown,Dyah Ratna,"Pesan beef blackpaper di kasihnya ayam blackpaper, toiletnya kurang bersih dan mainan anak sliding terkelupas.",1
Unknown,Shaqilla Hafshah,"Tempat nya lumayan enak... Ga bgitu antri, oke lahhh....",5
Unknown,05_Diah Yuli Pangesti,"Tempatnya nyaman, view raya darmo terlihat bagus dr tempat ini. Khususnya gedung wismilak..",4
Unknown,Ninon Ninon,Tempatnya nyaman untuk tempat ketemuan dan merayakan kisah kami. Parkir luas dan aman.,5
Unknown,Novanto Rachmatika,Lumayan untuk nongkrong dan main bersama anak2 tapi playgroundnya kok gak ada ya,4
Unknown,Cut Nisrina,Mbak yang jaga pintu buat tes suhu jutek nya ya Allah pen nampol rasanya,3
Unknown,Me,Tempatnya strategis. Tempatnya juga luas. Seperti biasa banyak anak muda yang nongkrong disini,4
Unknown,PAWANG PORTAL,Masa new normal diberlakukan jangan komplain kalo datang berdua tapi duduknya depan blakang,3
Unknown,pinardi irwanto123,"Yang bikin nyebelin tiap beli pasti gak dikasih plastik, contohlah MC DONALD Sidoarjo 🤣🤣🤣 …",1
Unknown,Ratih Nidia,"Biasa drive thru kalo ksini, beli es krim doang, pelayanan cepat dan ramah",5
Unknown,Ryan Alvi,Pelayanan buruk ice cream udah beku masih dibilang cair setiap pesan pelayan selalu menjawab dengan sinis,1
Unknown,Fahrizal Kelvin,Layar order eror ketika sedang ramai. Mungkin karena koneksi terganggu,3
Unknown,Wiwid Ardi,"Pelayanan ketus...dan makanan tidak di kantongi kresek,kalau pakai kantong di suruh bayar Rp 3500,-",1
Unknown,Algonz Dimas B. Raharja,Dekat dengan citywalk Raya Darmo dan Taman Bungkul. Bisa diakses dengan Suroboyo Bus turun di halte Darmo SM atau RS Darmo,5
Unknown,Wildan Novianto,"Tempat duduknya terbatas bgt, mending kalo ke sini di takeaway aja atau drive thru",3
Unknown,mega sr,"Rica-Ricanya pedes rek.
Es kopinya kenapa tak se-endes dahulu kala? Sedih akutu... :'((",5
Unknown,yulie azzuhri,Alhamdulillah pelayanannya cepat dan bersahabat ketika saya membawa rombongan,5
Unknown,Raezy Firstkila,"Tempatnya luas, ramai. Ada ruang bermain anak",5
Unknown,Agung Pribadi,Tempat nggak seberapa luas tpi banyak dikunjungi terutama anak muda,4
Unknown,Bisyamsi Moediarso,"Bagus, strategis, ramah, tapi kadang crowded bgt kalo pas jam pulang sekolah :(",3
Unknown,Mutiara Iswatie,Sayangnya kalo aps jam2 crowd pasti antri bisa sampe 1 jam,5
Unknown,Chikita Fadhila,"Lantai 2 kotor jarang dibersihin, ga ada petugas yg ngecek kebersihan, terutama kebersihan toilet",2
Unknown,RichMon,Tempatnya cukup strategis tapi kerkesan sempit untuk yang mau berkunjung,4
Unknown,Sarwono Eddy,Salah satu mcD dgn resto yg luas di Surabaya.Namun lahan parkir yg agak terbatas.,5
Unknown,Aulia Yusuf,"Nice place for fast food.
Playanan yg ramah & cukup cepat. …",4
Unknown,florence lendo,"Selalu ready yg kita mau, pelayanan ramah",5
Unknown,dio supriadi,"Disini sering diadakan  lomba menggambar&mewarnai utk anak TK/Paud.
Letaknya sangat strategis",4
Unknown,Naufal Alvian Rionaldi,Tempat mencari makan ketika malam,5
Unknown,solikin pedasto,Sangat mengecewakan saya... karena smoking area ditutup .... nggak dibuka utk pembeli,1
Unknown,regina kudir,"Krn terletak dekat sekolah dan kampus.. maka jika siang banyak didominasi anak sekolah.
Rame juga karena terletak di tengah kota.",5
Unknown,Roberto Sailen,Parkir luas buka 24 jam. Cocok buat tongkrongan tengah kota,5
Unknown,Agatha Maylie,"Tempat nyaman, di tengah kota. Bisa buat santai, dan makan bersama keluarga",4
Unknown,Dhany Tuten,Dapat memuaskan hasrat untuk menikmati ayam dan kentang dengan rasa yg khas dari MC donalds,5
Unknown,ajeng,Ada Area bermain anak. Cukup menyenangkan. Tetapi agak kotor. Kmr mandi kotor dan bau.,3
Unknown,Hari Tsu,Tempat nya enak. Asyik buat ngobrol ataupun me time,5
Unknown,Dewi Verawati,"Tempat yang komplit banget, bisa buat hang out, meet up, party, dan eating tentunya",5
Unknown,Cicik Oo,Tempatnya nyaman u acara anak TK .pelayanan bagus ..,5
Unknown,Okkie Prabowo,Tempat enak. Di dekat pusat kota. Akses jalan jg lancar. Wifi kencang...,5
Unknown,Sony Gusman,Tempatnya di jalan utama tapi parkirnya ga terlalu luas,5
Unknown,sugianto muljady,"Tempat Strategis,
Pake Wifi Seamless Speed Internet bisa upload sampai 10 Mbps",4
Unknown,Arifman (Arifman Afda),rame banget kalau malam hari dan tempat nya jadi susah nyari kursi,4
Unknown,Khoirotul Umami,"Staf nya kurang ramah²,waktu itu dapet nasi yg kurang fresh",4
Unknown,Casual Expert,"Wifi, arena bermain anak, tempat ulang tahun, merupakan kombinasi yang cocok untuk kumpul keluarga maupun dengan teman.",5
Unknown,Reismu Byondi,Karyawannya Ramah & sangat Melayani. Ruangan nya pun kedap suara dari suara kebisingan kendaraan,5
Unknown,E Steph ʕᴖᴥᴖʔ,Satu-satunya fast food favorit. Makan jm 3 pagi pun sudah buka. So don't worry.,5
Unknown,rizki amalia,"Resto siap saji yg mantap.

Mantap makanannya …",5
Unknown,Kevin Putra,"Burger mu yg bumbu korea enak, tapi pupus diakhir kyk cintaku padanya",4
Unknown,ainur setiawan,"Parkirnya itu gratis atau tidak sih?? Orangnya dikasih duit koq sewot
kalo mcD nya gak perlu diragukan",3
Unknown,efie zulaikhah,Layak nya spt junk food .... Mohon di atur lg yaa klau mau drive truu biar gak bikin emosi,4
Unknown,MOGA institusi,Suasana nongkrongnya sangat beda dg mcD lainnya. Kayak serasa di luar negeri gitu loh,4
Unknown,Saila Azkiya,"Makanan sesuai standar, sirkulasi udara baik untuk smokingroom, pelayanan memuaskan",5
Unknown,endra sulistiawan,"Tempatnya saya sukai karena lokasinya berada di pinggir jalan, tp sayang tempatnya parkiran terbatas",4
Unknown,Mega Wanti,"Tempatnya enak, tapi kurang pas kalo buat rombongan... 😀 …",5
Unknown,nessa icha,Mayan buat nongkronglah meskipun tempatnya gak seluas MCD margorejo yaa heheh,5
Unknown,Husnanda Aditya Pradana,"Seperti kebanyakan MCD umumnya, tpi ini lebih sepi dan enak untuk belajar dsini",5
Unknown,Aurelio Adi,"tempat nyaman, kadang bisa pesan melalui meja jika sendirian.",4
Unknown,Talitho Prasetyo,Tempat yang cocok untuk makan bersam Keluarga. Nyaman dan sangat efisien,4
Unknown,Asep Nayuwan,"Tempat nyaman, akses mudah, plus ada Drive thru yang sangat membantu",4
Unknown,Parjoe,tempatnya enak buat nongkrong dengan kawan2 deket sama taman bungkul,5
Unknown,Tri Agung Prayogi,Karyawannya termasuk bapak parkirnya ramah dan sangat membantu. Makasih,4
Unknown,muhammad syarhan,Tempatnya cukup bagus dan cocok utk kalangan anak2 muda,5
Unknown,Rudy Gunadhi,"Pelayanan ramah dan sopan, boleh pilih ayam potongan paha atas/dada.",5
Unknown,Indah Septie,"suasana nongkrong dsni enak,,recomend untuk yg mau makan,nongkrong breng temen2..",5
Unknown,Rachmat Sutandar,"Pelayanannya cepat, ada layar touch screen untuk pesan menu juga.",5
Unknown,Abdul1 Arif,"McDonald's memang top restonya bersih ,mudah mencarinya karyawanya ramah / sopan , tempatnya luas ,dan teratur.",5
Unknown,mimiyouw,"Pelayannya kurang ramah, prnah k sini bayar pke gopay, mbak""nya kurang sabar menurutku",3
Unknown,Lindah Suriie,"Service cepat, konsep pun udh sangat upgrade krn udh serasa mcd d luar negeri",4
Unknown,berta patty,"Strategis, pelayanan oke meskipun ramai staffnya menbantu mencarikan tempat duduk",5
Unknown,Erwanda,"Ya. Standard Mcd kalau rasa. Kalau clean nya, itu tergantung supervisor nya. Ini salah satu gerai terjorok.",3
Unknown,Candra Venus,"Tempat nongkrong yg strategis, kalo janjian di sini, dari mana2 akses nya gampang",5
Unknown,Dessy Rolobessy,Cukup bersih. Pelayanan baik walaupun crowded krn banyak customer,4
Unknown,Lucas Hartono,Tempatnya cukup strategis mudah dijangkau dr segala penjuru kota sby,5
Unknown,Muslim “Mbes” Kabat,"Tempat yang strategis bagi mahasiswa WM, atau pas arah mau menuju surabaya timur maupun selatan",5
Unknown,Yunus Mamu,"Mau makan aja ribet, pesen pake antri panjang mencet pesenan sendiri",3
Unknown,Rendy Kurniawan,"McDonald pusat kota, tempat parkir agak terbatas, hati hati kalau parkir di luar, jangan parkir di rambu larangan parkir / berhenti, daripada di derek dishub :)",5
Unknown,Yuni Tri,Tempat duduk kurang memadai,4
Unknown,dadang adi p.,"Drive Thru nya agak lambat, pesen 2 bubur aja harus nunggu hampir 5 menit",4
Unknown,oktavia Kumalasari,"Agak sempit tempatnya,tp cukup lah..",5
Unknown,Lwahdagstn,"Sama kayak McD pada umumnya, ada smoking area nya juga, parkirnya luas, Drive thru nya juga luas .",5
Unknown,Wike Novianti,"Kesini krn pengen McFlurry nya jadi pesen lewat drive thru, pas mau keluar turunan mobilnya tinggi bgt",5
Unknown,IFI NURTAUFIK,Cocok buat rayakan ultah anak dan cocok buat santai dengan kekasih maupun keluarga.....,5
Unknown,Nafisha Aurelia,Lokasi mudah terjangkau..  2lantai.tersedia smoking room dan arena bermain disini,4
Unknown,Valie Kumaro,"Ramai, dan saat itu ketemu pelayan yg agak jutek, mungkin lagi capek kali ya",4
Unknown,Firqi Awan,Ayamnya kurang mateng..lain kali jangan tergesa gesa kalo masak...tempat nyaman sip,3
Unknown,VJ Frank,"Tempatnya bersih, nyaman, selalu ada tempat kosong untuk kumpul bersama teman - teman",4
Unknown,Marsetyo Adi Nugroho,"Standar pencegahan covid sangat baik di tempat ini, kebersihan dan pelayanan tetap prima",5
Unknown,Erwin A,"Gegara korona, 3 orang duduk nya pisah2 (padahal keluarga kecil cuma bertiga 😢) …",3
Unknown,kevin wimeida,"Kebersihan perlu ditingkatkan, sayang jika kotor karena banyak pelanggan kesini setiap harinya",4
Unknown,Arya Satyana,Pelayananya bagus dan menerapkan Prokes dengan baik ... pengunjung merasa nyaman.,4
Unknown,kevin kanta putra,Menu yg saya pilih tdk ada stok jadi batal beli deh....,3
Unknown,Tri Dewi Rosida,"Kalo weekday terutama siang ramai pengunjung, terutama anak sekolah krn lokasinya samping sekolah",4
Unknown,Eleven Minutes ID,"Lokasi krg nyman ,untk mkn ditempat..tp ckup bersih",3
Unknown,ervan fauzi,"Mantep Ojol di tempatkan di ruangan berAC
Semoga McD yg lain jg kayak gitu",5
Unknown,Livani silalahi,Tempatnya luas dan lainnya sama seperti McD pada umumnya cuma lokasinya emang strategis,4
Unknown,Ervina Ramadhanti,"Tempat ternyaman buat nugas,bisa lebih dari 5jam berada disini:)))",5
Unknown,Krisfi Sofia,"Wagh, baru prtma kali kesini. Tempatx luas dan nyaman bgt.",5
Unknown,b3 tourandtravelbws,"Tempat nongkrong yg asyik dan bagus....ajak teman2mu kesini, dijamin berkesan",5
Unknown,Rini Anjarwati,Pegawai sangat membantu dengan penggunaan aplikasi mcdonald agar bisa mendapat harga promo,5
Unknown,Fery Milano,Tempatnya nyaman..sipp..,5
Unknown,Teguh Purnomo,"Tempat yang asik utk meetup, mngkin ke depannya bisa sdikit ditata ulang utk tempat duduknya",5
Unknown,RM. Bambang Yopie,"Tempatnya enak dan nyaman, karyawannya ramah tamah dan cantik cantik....",5
Unknown,Yovi Kurniawan,Menu terbaru yg gochujang ayamnya enak tapi kecil jadi gak bikin kenyang,4
Unknown,ardi official,"fast food dekat dengan jalan besar darmo, drive thru ya potensi membuat macet karena posisinya kurang bagus",5
Unknown,andreas wira,Dekat dari tempat lokasi saya berada dan lokasinya jg sangat strategis,5
Unknown,Neser Ike Cahyaningrum,"Nice place
Pelayanan cepat",4
Unknown,IWANNAWIWANI,Tempatnya nyaman hanya kebersihan toilet lebih ditingkatkan dan diprioritaskan lagi,4
Unknown,Fellis Enricha,"Termasuk lengkap sih menunya, ga kayak mcd waru yg es krimnya gabisa mesinnya",4
Unknown,Ary Redy Wahyono,Mantabs u/ makan siang dengan teman2.. Karena berada d tengah kota surabaya,5
Unknown,Ilham Robby,"Semua kebersihan di mcd mulyosari jangan diragukan lagi ya.
Semua nya bersih dan dijamin jauh dari bakteri",5
Unknown,bang karmins,"enak nang ilat,garakne jero dompet",4
Unknown,Fajar Febrian,"Wifinya joss, makanannya enak, cuma tempat duduk yang disediakan kurang memadai",3
Unknown,Ika W N,Buka sampai malam... jadi ga perlu khawatir malam2 kelaperan... bisa drive thru.. 😊 …,5
Unknown,Moh Samsudin,Cocok buat nongkrong lama lama buat ngerjain tugas :v manteb lah di tengah kota strategis,5
Unknown,ImamulBai Official,Smoking area tanpa batas dan ruangan ber ac tp diatas dibawah no smoking area 👈 …,5
Unknown,Anggy Ayu Ramadhani,"Saya makan di mcdonald manapun pelayanan nya bagus, cuman di sini saja yg jutek dan tidak menganggap custamer ...",1
Unknown,Joehan Setiawan,Tempatnya nyaman..2 lantai...pelayanannya ramah 👍 …,5
Unknown,Arief Indriawan,It's mcd located at Jalan Darmo. Bangunan dari luar cukup luar biasa dengan arsitektur kuno. Usually ramai dan penuh.,4
Unknown,Ike Nur Lailiya,"Tempatnya luas dan nyaman, skrg sudah ada self serving, ada mushola juga",4
Unknown,Ade Fardiansyah,sering banget ke tempat ini. enak nyaman dan bersih. good service pastinya,5
Unknown,Septya Z. A. I,"Tempatnya enak, terus nyaman banget kesini apalagi pas cfd",5
Unknown,Diah Wardani,"Beli Sandes ice cream tp isi nya cm dipinggir gelas ditengahnya kosong, enak di delta",2
Unknown,budiman sanitra,Tempat asik buat nongki bareng keluarga dan rekan bisnis...,5
Unknown,Andi Stella patarai,"tempatnya besar, unt kamar kecilnya tolong lebih bersih yaa 🙏🙏 …",4
Unknown,MARDIYANTO,"Sangat memuaskan pelayanannya ,pernah mendapatkan Golden Price",5
Unknown,aisha hanum,bisa untuk ngumpul rame2,5
Unknown,Dian Filter,Pelayanan ramah tempatnya nyaman sangat suka makan di sini,5
Unknown,Black Jasong,"Semua nya oke, dari pelayanan, full music, wifi, dan kebersihan.. Hanya minusnya di kebersihan toilet..",4
Unknown,Agus Sbu,"Ada meja indoor dan outdoor, buka 24 jam. Itu menurut saya yg keren.",5
Unknown,Anes Ratu,"Susah dapat tempat duduk, terlalu rame. Tp pelayanan bagus.",5
Unknown,Chairunisha Nessa,Tempatnya krg bersih. Pegawai jg gak ramah2,3
Unknown,Eko Nur Syahputro,Tempat biasa nunggu bus surabaya. Relatif dekat dengan Halte Darmo SM,5
Unknown,Denok Ely,McDonald's  - darmo sngat strategis tmptnx.. Ad cafe n tmpat nyantai dg pmndangan yg ckup indah 👍👍dg playanan stay ramah n smile Is the best 😍😍😘😘 …,5
Unknown,Andy Agus,Khusus take away kemasannya lebih protektif khususnya di minumannya unt menghindari tumpah,3
Unknown,RG ACTIVITIES,"Ada drive thrunya, lokasi strategis, di tengah kota. Parkir agak kurang besar",4
